Crop Type,Temperature (°C),Humidity (%),Rainfall (mm),Soil pH,Soil Moisture (%),N (%),P (%),K (%),Yield (q/ha)
Maize,25.061039563593468,62.29791535051608,65.81232600769123,5.83954626770784,38.19675558030348,0.15009397180799355,0.04663986674929271,0.1630330447824232,30.396533485198688
Maize,29.32014342256934,72.37868217009537,29.191694646232467,5.283467166400561,30.69010519174381,0.27878285755515664,0.1419351521319108,0.21285471213324814,21.578247730199163
Wheat,23.206421921595144,69.71979296142726,196.41367131320624,5.908074484385257,28.7922139529276,0.09708097071753188,0.1355667872565551,0.29505730032540123,37.935101129110585
Maize,25.938830975578988,59.180613020281086,39.28841250985481,6.765179524150382,25.260730676655115,0.2623516807756509,0.1445413597565889,0.14278615953763085,31.850156648711128
Wheat,23.69230481509896,43.28130722870065,152.62978013482592,6.053954138827373,54.285182394251294,0.15675581650920117,0.07076958336538039,0.14102896313293606,39.02533228146229
Wheat,24.542679722190996,81.07564737037205,234.74780173207853,5.039600195679473,43.01421613006224,0.19475186712249878,0.08730472665799766,0.2287837573896317,47.38349714806175
Maize,25.486031179381534,58.59167646193623,220.2652462235302,5.927176891474344,23.055397799658238,0.25478683940266794,0.13913854831118758,0.22136216647306106,33.25156137629331
Wheat,25.48921979888977,80.93928216785469,76.66062969982266,5.059785035399857,35.30321294282542,0.2745628403450537,0.13594041095358741,0.15621086701149184,39.35960924956087
Maize,22.01730462330236,52.62543748441911,214.3476730123037,7.1257355035549566,34.709346032204394,0.15585191241598234,0.12101284949668284,0.16048042564170212,30.267731134791653
Rice,26.845715478798333,40.05147399228167,10.079801468917458,5.280398710730312,27.269567628378518,0.18160556588052426,0.09606612000163159,0.15501819406577266,64.5287013491346
Wheat,20.87868111242657,47.946914163837825,14.245074307181733,6.556914317927362,37.42030501888763,0.1711935342596943,0.1860689607639504,0.28830825673959165,47.901132079996664
Rice,21.388247734420204,63.42697083842921,154.6127593222876,7.140107910362589,33.283974615725455,0.08291522737086032,0.09436323876781501,0.25601323370186435,65.59727407591353
Maize,20.027108994143298,87.21518174789149,97.55157259468707,6.817285913666458,33.6721482196873,0.14510743554890443,0.11289906502996025,0.3047526395207682,36.83866445328477
Rice,21.166960641416814,45.10968098468595,102.75060187819531,6.538493825277648,49.56106231151835,0.1810216314211636,0.1484982129526734,0.34337771764478586,44.120852379060224
Rice,24.731662010518924,82.7104887230783,145.4658617629318,6.846814000901688,28.930535420207853,0.17044059395369676,0.12688342893868226,0.20802435999343633,48.30609908476037
Maize,26.061018810558387,66.3512048105931,56.02778934204654,7.159957125173381,45.67439835421422,0.23882443005344944,0.09550175621830169,0.0980073479794712,21.151576592049437
Rice,27.942894499664625,81.29603828999484,60.82128415971481,6.366957893957765,42.825984955237395,0.1646567957886427,0.10970316647304157,0.09298492381124956,67.92472224970342
Rice,21.06699250113436,54.91872154949963,126.30438088452752,6.230206575024519,42.72370049351469,0.18766281877354746,0.16711693085656099,0.15982956060333714,59.82395589072731
Maize,28.507274600164546,81.9973582336236,191.02085064252714,6.382123843019219,46.520293845671034,0.17451389026911993,0.08450066487785798,0.3317870391251617,38.65907210783104
Rice,27.45974525548718,78.64113900084023,158.67946033782104,6.171886950875421,41.935281447826156,0.2429377527567615,0.06276083836429047,0.2212675248421362,49.34715218746687
Maize,24.08518292935917,51.5026841515717,81.36521157684133,6.397196033001381,55.17020459385539,0.26985392777713174,0.09010611229276433,0.15338235934163486,41.14133805693356
Rice,29.329380670999548,46.566756320468905,113.28092260214109,5.98965285753963,47.02320367801039,0.19701559738165308,0.17592547447806423,0.18777503451797528,47.788098511254354
Maize,29.909294764573907,83.40271612661465,50.95954205199962,5.480575002343276,41.878530054855524,0.25367508272294204,0.05423835437701546,0.2416206789992611,20.041093927811243
Maize,22.050018100532373,88.1618326720066,27.911155440899613,5.2645438983256865,53.190524811505796,0.14529307004436712,0.1986713717395923,0.2562964076972174,29.41037406301735
Rice,23.792285849638006,41.565115687375815,197.84704977859582,5.1503500581709725,44.24586259733919,0.1991013142345991,0.126560463828426,0.12155826764138436,57.122844428772204
Rice,29.26449423589711,76.56350334868428,73.6929782051667,5.57929472425704,31.64576991140716,0.15595058980739393,0.19757531903473505,0.3437985526671975,54.361145738965675
Rice,27.21596550751277,85.47622554739092,52.66393308429957,5.101471841538615,28.28379672706285,0.17112420362580266,0.19023942753375642,0.22708850128535296,65.8622842772979
Wheat,20.480946439640878,82.86800460462493,175.98833333663663,6.247775715822648,26.09311142650715,0.24113105025878706,0.1124501942737467,0.11663584580391541,32.10810571912334
Wheat,27.81514481751415,88.22602361351042,158.33240182892465,5.624422583451745,55.978208501844065,0.2739657461131968,0.07175857193685586,0.3212815184034561,41.07646881267451
Wheat,28.27940887177492,78.00470392190485,161.96551024323136,6.813976577791471,48.40541727192263,0.10672898603930839,0.06638156425042216,0.10015237639144578,40.25958699641815
Maize,27.505019247653134,62.11493811904551,64.93470516318726,5.1633299205744505,57.49513752657283,0.21962063642722368,0.0783982982191932,0.32508856695792837,27.034824554304073
Rice,27.995371309195157,55.59759952475652,65.83492925504345,5.497973287551269,44.13167222859772,0.20807163766711567,0.15362122249032598,0.34907272719802523,64.66684337731031
Maize,28.251326766927974,56.037137021906375,62.99263114855339,6.606541523598321,38.9360352597965,0.10605130861870501,0.08367199915703806,0.269116585772256,38.82121639705515
Wheat,21.86404986788144,76.22113363070585,51.70062295895068,6.317378252043682,22.388659558835574,0.126616752696824,0.09462804313668774,0.2880207496899772,44.65718374663662
Rice,22.356917460649996,77.29185060154822,167.37368141479752,5.141880796748168,46.86569126184119,0.14842054884118966,0.11180460863913838,0.1710717658462213,66.28577434808668
Maize,26.337585637201773,50.01795717743563,213.52381245985634,6.929926805756841,43.28835039072925,0.11672483557985032,0.18611722886743304,0.3342257502381621,38.069615015538034
Rice,29.078661304625157,83.40614067452654,183.8361927223987,6.929975878217595,59.60835574350486,0.13362048615535518,0.07030294686157537,0.22302277084925926,46.9552387514418
Maize,23.161965822964945,75.74620201011238,200.10247210253036,5.726897608526702,29.56635111128972,0.13887217574957564,0.0408042484175685,0.2777448805813398,37.639067791242276
Rice,25.883066757950566,68.13751431716913,107.15162298044795,5.748892855369043,41.22949421147344,0.15384824326859312,0.04961542566050722,0.32950908329604545,49.23108440169531
Wheat,26.829820634171323,63.57662300512564,166.97819088927955,7.175862388370383,46.03829340472291,0.244865899616255,0.18476261466881888,0.3432985935133872,34.84349300694941
Wheat,24.51948601299039,67.16164028949791,95.01669770674589,6.3775875775049045,45.78364698969374,0.20582068484713212,0.14360263437493812,0.30496517628110204,31.460071857992546
Rice,27.13782454855326,47.962286913963226,136.1211092724736,6.16889634524973,42.45174171793611,0.2969742678293083,0.08368649909244909,0.16181472688514809,62.3208574104303
Maize,28.99667445292173,50.18506246381371,125.59236316836696,6.843934803814234,51.07712041308902,0.17124188193284362,0.06835080016179057,0.34096782946906223,37.77502404874528
Wheat,26.241015441818377,44.55822452030959,52.45291483452505,5.627638744386096,28.199248381072657,0.2458503162441235,0.0870826778619383,0.24959227343576434,34.68998955348187
Wheat,25.39781061914633,47.682901908055634,102.8989024805514,5.944201705471985,49.02508801097663,0.2717230527028374,0.058367508360204816,0.33127346861502915,44.98758033448312
Wheat,24.38744675388339,62.68468173026413,241.31734611576425,5.5891086860743355,44.78938285732357,0.2293752684683692,0.1906452656455106,0.262548356969875,48.35681766187106
Rice,25.774862709061257,66.5177196864128,69.6592618515861,6.736153862495209,55.84300447178293,0.17061024289184912,0.1654729878984427,0.16295451969888453,43.24086872474738
Rice,23.55362451818396,40.89309462391597,42.11289670707729,6.26136856039748,53.88777756134327,0.2457908187640656,0.11398258830600652,0.1799066215185603,46.97909915160325
Maize,23.91482110201502,79.83989139320138,110.45934918974447,6.449415154308156,32.60588156530213,0.12480677030999066,0.1783940168184323,0.2286273798177939,38.75651985218289
Maize,25.31857479688174,54.708398667173896,199.68105660643553,5.555075949646694,31.049492999006123,0.15206147633962913,0.07991331268691718,0.2933040072211681,26.862666837676954
Maize,20.66619112390817,85.59180174799556,149.71557514719333,5.484495663030093,59.26613295409791,0.20027075612184353,0.15473929095555097,0.16585528886189044,35.61659935709292
Rice,22.290253909247962,88.37556318068889,173.43395853717868,6.074424183762465,41.09060723661026,0.20659006520295264,0.17698119984219896,0.23652741485623185,42.43492673391144
Rice,25.42849310613409,49.27294373383272,55.52676356192252,6.622644648004219,56.25683855657747,0.08487112460397848,0.09708299385972362,0.1733187482656284,53.56607437310616
Maize,24.315281431364426,63.10486453828303,158.54756632185317,6.155527466544353,26.55524095121929,0.2879251215263219,0.16119431127211484,0.3002577392514789,38.477285549823826
Maize,23.328157859124843,40.06159175832129,87.6400947787537,5.071820490600471,45.71275659200697,0.2332579996678258,0.0872115758822895,0.20601658531734662,37.162848576081316
Rice,27.305491368093016,69.91636325612134,210.2328078291442,6.910813313904636,52.39440749442345,0.189054825051016,0.08781714164144493,0.10071516325027902,64.45216302027421
Maize,26.937176074033385,70.36532241313355,161.0317134425767,5.14231116573329,57.89580998345787,0.2852879915698278,0.05712914856866977,0.12483418080001482,41.936303165079224
Wheat,21.66730759993383,52.37699778016876,57.72550666607102,7.102813864185656,33.49360564068094,0.17660102435518227,0.1104092874415038,0.09649826025730071,45.46367002517516
Rice,28.786291153734382,67.9206336291599,25.508003162580675,5.05531230821,48.9992467969621,0.29569582545948175,0.15675390503958755,0.2148117954238678,60.147632288167785
Maize,24.954236264039658,51.277007122186774,20.231970228887857,6.527791003487559,41.55252036158476,0.19270264659356673,0.1904353288914056,0.10871107028402133,20.79306229540078
Rice,27.414609111390455,48.041273453909504,99.13805623603378,5.180855540165919,22.42515704265873,0.10514286939955547,0.13660751870865537,0.11081779171360066,56.049000202283324
Wheat,25.731508492573887,72.57597334011324,73.80427279703524,7.003488474757307,47.599989492357736,0.24825621394104097,0.17810168603771825,0.3340830302103618,30.753954498297055
Rice,29.97692615923843,56.296273197603746,165.06162963100192,6.021753119696195,47.60386232951374,0.22935749951712492,0.17159914388643635,0.3156168694875349,64.24203451348068
Rice,27.524031200388226,69.51319694428112,129.8401203948684,5.302552304597434,57.22427219386148,0.2500570786872291,0.06773488847604495,0.2020633811390688,49.62173573379873
Rice,27.06980461243459,61.662337448582775,73.84462672129138,5.749794539537662,39.8924978467589,0.28931724631964983,0.11773078862602104,0.3461674366295555,56.87288122353763
Rice,27.78571939050751,89.2175703701452,45.81706670804227,5.362614285762876,29.210036828420588,0.250827646583224,0.058707765684062635,0.08005036260607905,48.383359219567076
Wheat,21.431279855484696,47.47903213337829,40.5279430449879,5.375280205425598,21.782552937947166,0.2144940524876623,0.1491445058498616,0.2457744531938163,45.65000288760587
Rice,22.045445931694633,63.22992983179051,217.51849411370023,7.085838304377173,36.62568746743623,0.26860795851938496,0.19198394691937218,0.24643560789040492,66.59507579925707
Rice,27.140640822236143,74.02283131796626,68.43471241716813,5.979541447026534,32.076668003100075,0.22811421665799692,0.061934313292601045,0.2035096250848698,51.95927482639192
Maize,24.939814871308627,59.77725419399843,166.4105554986324,6.7353649805917915,50.44353224095502,0.16978619250170307,0.15742130092840662,0.18717595269225906,41.57305983777472
Rice,27.546352918601166,88.73499259353449,204.5646227167039,6.4071322345909,34.170710593641864,0.2748363481331901,0.14115810413885777,0.20295344657976405,48.012250223689975
Maize,21.02916030744145,76.09438139634676,157.37951468433667,6.488137997144463,57.962847852593754,0.12881810137256203,0.13337680592129597,0.19203931774151373,33.36652307688809
Wheat,25.36481351484595,72.84919287822466,216.295655595267,5.289725564638485,58.49240811951137,0.2372210804799193,0.10241923755013428,0.2772329689202208,47.175228596774076
Wheat,23.788215655569157,77.85296338056116,104.17449316683388,5.515205782994069,44.83634360870832,0.27394396008696653,0.09682106364061002,0.1165459674427867,36.51762685231581
Wheat,24.570002192816784,87.63243190193586,239.4933257557476,6.730850737339761,57.14641148059532,0.24088963433472516,0.04723987024302206,0.13336258955960514,49.080845301561716
Wheat,26.039578720725125,85.39093264923201,41.95480100274327,7.135685654244522,50.434173780579826,0.2334005921918485,0.07486539332032216,0.12873992166595438,32.43759003562767
Maize,25.022883474625303,76.21426540632059,34.51588711780914,5.577886413717033,41.87438563900505,0.24558042469580393,0.0424283011658923,0.15086705798274141,20.456876743087655
Rice,25.398606371128366,77.45808195506416,168.08611508978646,5.597451282452288,27.212317416911127,0.18231215462614175,0.13302673689312328,0.22181977307102746,67.12406057734572
Wheat,24.863574819956078,47.296103701757275,236.27947393918282,6.040373692183991,38.3439177405536,0.27231755007454567,0.05693651774046542,0.11002636178131905,31.372973322957446
Rice,24.089551770854932,45.13962022463328,204.13203079271875,7.164448688281963,42.43497853450471,0.12475602452994006,0.17968310304475457,0.31440570973815607,69.75667587842474
Maize,27.71881980598245,68.54522509220821,28.340046265132344,5.591709680818236,54.55846322940041,0.10802501152007464,0.12370288331154644,0.16028761345328751,43.78492154947765
Maize,20.122030723180444,40.918381847027,77.04825134433193,5.895338201195381,39.2533350614266,0.14281193162607253,0.15195038544939335,0.12388525661655111,23.425522750908016
Maize,25.984427012052272,64.11781907757958,233.27653236107767,6.961256034371715,55.90698690711827,0.19694702729049848,0.10573713469447943,0.26241775359152564,33.439615642314145
Wheat,25.655083473229737,50.51747899594343,70.73402387218829,5.006426271766997,46.973959160938755,0.19232359499005436,0.12969276944016778,0.09028330116181621,33.698405949342884
Rice,27.161790747329523,57.300828382241974,197.4809017088606,5.0874851229748534,25.479962522146856,0.26053172668884905,0.19082546831466088,0.24739151251602431,52.844655190903595
Rice,25.990293647773264,78.79023678964779,208.0317270228889,6.328957689556683,59.79925477300372,0.16900510440888383,0.053237446339787324,0.26851357628265493,41.84275387779498
Rice,28.267988278090783,87.06187521161932,128.90850483063562,6.996236362368263,41.089306430156505,0.1865557737841319,0.08063004350779138,0.13802746347441416,46.717737633897684
Maize,29.590747945640278,43.620813607317075,102.72373836359571,5.5254846528842405,35.67433185636315,0.08294089031706704,0.1647981323056871,0.09133029982978126,29.081819909972488
Wheat,23.425242571785432,66.71211029882225,118.02986378074232,6.03321190429756,46.36455057878106,0.1701426320174466,0.05579795310122654,0.17818424690825138,38.7729500049211
Maize,22.273509830299872,84.12667429097999,64.4715266476874,5.9910236636472005,24.355732559241563,0.22251033124907527,0.052105776624657735,0.10662044216532285,44.43740645522233
Maize,24.23596862420483,44.12542672202106,223.45381987092262,6.0405369614101225,45.461545870134174,0.08341183273785029,0.09784662380064618,0.111449019411801,40.19664114209953
Rice,22.87929616475726,81.2257023448417,118.14871761514189,6.369543330605439,39.92944001997092,0.14179403234097362,0.05474687335558917,0.14865053249011342,62.12229832935839
Maize,26.149502631526545,57.89006754641357,221.79026570946397,6.033436278579504,36.26696279994333,0.12575039904366578,0.1336125507529925,0.159776339649225,33.426032868549356
Rice,29.118524088429645,56.10473511096677,35.36643517750578,5.984429910909407,58.12080084715597,0.08923679436010941,0.07620404013065597,0.22309199207578356,65.19993281813029
Wheat,21.391161941430617,88.87331931573928,247.18606504003154,6.043434524948774,40.901588669282134,0.18543721978119826,0.18331167411189958,0.2631658090858135,36.78645671311422
Rice,21.007946030158866,50.042954493114706,116.38554098646838,6.299908370796292,28.764699178797535,0.11997912451019443,0.16536001293524108,0.2400481540349499,61.266973383199485
Wheat,22.560155318536623,74.65969704113405,21.479396894585314,6.1814164743729885,38.35853917509195,0.2434779387189036,0.1519528329759162,0.12005729106816954,49.87567950756344
Rice,27.26095586062401,81.07203640049332,19.125243576989178,6.8790991948311095,56.775496182906906,0.2665441344279367,0.13871104438152032,0.12646322876220914,49.438867268055965
Maize,25.929629052588215,42.05917476396358,189.08974179564126,5.108893077686067,27.043818853223787,0.2000287401872125,0.17815451685463415,0.3172676974440869,36.850438372099184
Maize,21.022126642251997,73.51927291772061,168.16852820888337,6.833297557240628,28.558281547529475,0.2959756153546511,0.0756899298468411,0.23075512506731066,41.107871603809556
Wheat,29.187505222607463,87.57749871776635,202.511333950621,6.856634147745793,20.521182710283348,0.17910528572353096,0.17969741484227644,0.314883214882376,48.31615166701344
Wheat,27.900846371240867,46.210998336402966,35.288208148673434,5.626797647368114,20.567601975830687,0.1929410062494814,0.16631876774784837,0.18031755805636607,44.35865381880204
Wheat,20.230226047876375,84.81106513425192,18.537008088531604,6.018274301034872,53.1756650783405,0.297627905870705,0.1597057322220297,0.24588800200645744,35.67215846834272
Rice,26.51367210988246,69.7388318688468,132.05902946741884,5.964784674782358,49.28490427371823,0.13094065591231074,0.12980090849198786,0.2213891223347449,49.78846454706839
Rice,27.71246668519738,70.8302290931237,103.02285555586468,5.480721635579087,34.20164225807833,0.28736010672891915,0.07939906575529601,0.1661633422515249,40.622740963718925
Wheat,23.744353697204218,70.64720874328029,120.86726480102938,5.872953063589897,47.93244628910291,0.08942426212620491,0.10776766655870343,0.20687715044907073,45.21771955343019
Maize,20.68921539367219,54.941794316865696,247.98121812886575,5.09765309877588,35.80823705239881,0.17820511585790283,0.16697130472620828,0.21567253674327164,21.068490151548783
Rice,20.773210654887873,86.76009076497299,242.97998984096085,5.611208560119816,58.1158718399131,0.09540077266927446,0.04508455749717191,0.13420816318430323,65.93957063808237
Rice,21.042469660518094,87.36752313155193,236.1556935215663,6.79670078599158,58.682107257041395,0.24043164344100143,0.16512812308220134,0.1650528005417175,43.55981843423616
Rice,28.404396319804228,71.26523301069739,198.12224242424173,5.626037063878375,35.71175103237373,0.2138499658936039,0.07841131847801064,0.2936806326368834,45.15629536407773
Wheat,29.10686198255713,79.17113629708074,95.16192646165369,6.800054671246144,54.16887625363472,0.23545953796287117,0.06308947211545649,0.3272628246526143,39.53052941664475
Wheat,21.22810781845734,70.6128992940579,108.91142326306519,6.1695188221297474,50.923561667898646,0.1623856879929637,0.058512210908848346,0.17714440525723085,44.75760830337485
Wheat,22.359060345950812,64.21992237870202,141.90785049254188,6.935697890194552,32.39999748687157,0.16128602548690366,0.044360001912130416,0.1628825161964349,32.78004410398155
Wheat,21.6552051036729,73.04100591496254,209.3282695371616,6.264515019381713,29.281593156044238,0.08997024137139681,0.12377383763543245,0.1327032344344083,38.80142150132997
Wheat,21.863208794941208,67.65007262959793,26.491079804384263,5.065270090742428,38.329386015713354,0.15698788669652075,0.07492157963099672,0.2631926155356569,39.657025488202095
Maize,28.37490789002492,69.8737931315965,111.83125261237315,6.4859244566035965,51.25395362457625,0.2844434484976531,0.19830908252474105,0.16723691944991104,25.307141041714782
Maize,23.32146412654939,79.19162767094309,29.828239230224483,5.0986778496518514,58.40671138914982,0.16342983817969875,0.13190988093955291,0.3466923755567809,22.888959417015794
Wheat,23.11444264045641,64.04519157244924,133.51782077764278,5.991313441762895,50.5431627546629,0.2629008953688334,0.06206164309696167,0.16793489655726734,46.72841845971279
Rice,22.273956208771125,42.037705304623636,225.7361977614965,7.044738727840851,54.2082794007348,0.26531161104498546,0.15020200652981847,0.1864167326313096,55.073969492882966
Wheat,26.078943937942586,48.19997404947486,197.7963818953451,5.36344866654327,44.12257224682066,0.16211305440343143,0.18363897064155607,0.2429002329772494,30.28762471968306
Maize,23.79305698385549,61.93036082447692,64.68218021034639,5.857719176471397,53.41631323368504,0.21903750968716157,0.1592287192591383,0.2964547591616523,40.074532532727595
Maize,27.44249651843289,76.24132799370292,244.2378039037102,6.605692679466653,51.37683432013671,0.1009817525000729,0.05223037776631163,0.20677003964332108,44.51984513536462
Rice,22.055798083756375,69.66393241550894,170.1640955311428,6.940968823408665,35.0794216770512,0.10280928776154083,0.18334146899082554,0.19411712912301873,58.17778586242742
Maize,27.877898887144923,72.5147092936727,12.502647855376736,6.476074610433518,42.079612084828845,0.09070468600557693,0.16702870173759438,0.34882221507059824,32.592709677101766
Wheat,26.03721531730139,63.96394642881437,71.29923632445269,5.567981159220572,52.19012487958779,0.20782332054252406,0.06532862401689829,0.082833283107785,47.568317260899235
Rice,21.142673000556876,70.78710109711214,72.57119198077997,6.484137276415676,21.842269367598256,0.17373561507774132,0.0482857421972507,0.32166762798983634,68.57550369053796
Wheat,24.145045842036275,56.45087189073311,26.621033508606384,5.652800810428998,52.3231712942332,0.20056711846613282,0.12916969205028936,0.1202680230037291,45.09073831804921
Wheat,28.63518140612957,63.50912963483326,240.35836433822297,6.580544305601218,27.115524961960936,0.19463610191184533,0.0649657298143963,0.2921998245764066,38.90905859468576
Rice,29.22960231798485,77.21395327974778,124.7812706982217,7.0988728806870895,40.587344684857555,0.15704465803996065,0.17353455241524354,0.24684152115850044,57.766641979943216
Wheat,24.657001223188132,83.59163894865605,224.99550336925168,6.587065592433834,52.33101758223751,0.229044151261164,0.0973335450674678,0.17229876708448483,44.018707300359985
Maize,24.808369780890736,61.682766697819446,87.33172082671081,6.898337106407308,30.152843126267793,0.24687041380160596,0.18606279115785207,0.31594623799067495,24.856839275045036
Wheat,29.184547249393013,42.18308288536806,40.05605690387851,5.0046284549869435,29.83229757224612,0.08321821695308866,0.13051010754256093,0.08348495155486783,38.94402064432876
Rice,25.87068224136567,48.08362720734013,123.84066637749133,6.578658674409508,36.11057593849007,0.12559330594915322,0.0692275814783469,0.14120647606022937,64.89463794151855
Rice,20.328466702434383,41.043056964576905,37.34959233143612,6.825092625103551,55.78571190310538,0.2369118909783341,0.06233581877756801,0.23306105498737473,59.641760454953285
Rice,29.12749462879129,72.6631509618665,126.64372071460959,5.089229222598299,20.017711257488315,0.16505643797944353,0.13223559000924062,0.17491641021341847,52.336122016355624
Wheat,22.48226442757152,56.61573126775545,230.87132349265787,6.917515000034108,56.055323865677394,0.22574646832715378,0.16190137789799103,0.24480192373594845,43.26725068029363
Rice,25.776319540915473,67.12393178596838,134.98435404021106,5.564727302282101,26.152280985664312,0.15633178514160284,0.16504090363874915,0.08650975222034005,43.546672362173794
Rice,21.655133174279737,64.66384233918998,157.95993445482003,6.4636426243517215,59.60345504269928,0.16596613351252015,0.08412118471060501,0.11144391123006238,52.04492831694629
Wheat,20.33879160246595,44.076324477621334,47.59322487371399,6.760780733851495,58.19387972153872,0.11490935221173068,0.0726794814259468,0.11431598485897859,45.86257075926113
Maize,23.114731711327575,60.16306805619159,20.496550211192677,6.457861928730582,39.78700758365133,0.1368108243265552,0.04268100871878119,0.13110658439732253,25.5127196784162
Wheat,27.804957075460877,51.028056246116165,36.593910923153686,5.203026542561166,40.50880991250513,0.21319058665166918,0.14867186419218711,0.20401948901614653,33.71923015114835
Rice,22.77587172629418,60.91998943338264,153.64757816424776,6.311907341492811,39.26197361103417,0.17529588448933658,0.052250921349366236,0.2830747488767642,68.52455979749294
Rice,22.200972140810972,50.178914017112135,32.80280775815312,6.209084044788716,45.41774582638091,0.2503465902478109,0.10732179228254812,0.32449548624080327,46.29692888758692
Wheat,22.126807843412262,82.02262031384667,100.23829358591473,6.980706789763397,23.62886808939724,0.26756869008643536,0.13626914624292738,0.30555058317674644,35.21837159300336
Maize,25.151736824068127,48.70966682891268,142.02206570995745,5.88932740521726,21.30471793366266,0.19916221200768713,0.18993743118714834,0.13315972537943455,44.24039847260845
Rice,29.755413156827565,88.03902757434885,103.27667167116329,5.70637841359151,22.308117136635953,0.246818804252333,0.08988834191292298,0.19911064910227072,62.04125710795077
Rice,24.58988988017013,60.79536830734704,49.284112351672356,6.649671681760226,37.77461396966058,0.1475189929028054,0.07996354599144317,0.13384113139480444,60.987895990705844
Rice,25.57305368890048,82.31226460095246,75.70991380338556,5.907885717383473,31.021917568779337,0.1712936673880172,0.14466562468577576,0.15140739050014151,65.58779151563743
Wheat,28.60632017890734,71.43824091029725,232.79620788365847,6.421411585011139,44.88158249483975,0.2368110887677028,0.13907824512857306,0.21595768500820922,32.31646164473589
Rice,25.350697189336586,76.76751493328763,172.2357461407253,6.422190198274135,59.69769157499116,0.16496663841974674,0.09313756532929993,0.09838943667535108,61.178687097400214
Maize,21.84462871418856,78.386194403339,129.0514812831728,6.953685941592259,35.45292692305864,0.20947108573497752,0.18849629368156587,0.13890706899018376,32.59221523320598
